Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
85	47781.7	21222.66	61013.277	-3980.0552	136.0	25872.896	5780.42	41717.58	17845.31	86000	8.34465e-09	41680464.0	-0.0074294223	-10165188.0	0.2771058	0.02134148	0.071	9.0	9816.59667634964
86	50218.816	18814.828	63814.824	4676.3594	139.71428	24089.941	7424.204	42240.082	6602.561	87000	-2.4676323e-08	53199576.0	-0.014119454	-13827176.0	0.2830676	0.0064800503	0.075	79.0	9934.282029867172
87	41797.793	22908.104	57248.15	4936.2837	134.57143	22608.645	7804.805	42164.69	-11628.17	88000	-3.0994414e-08	54959090.0	-0.022235714	-9516080.0	0.26839155	0.016543519	0.089	48.0	10036.64690232277
88	47986.55	19445.438	60451.27	4738.2783	144.66667	22704.56	7763.6724	44430.113	-10877.607	89000	-5.9604646e-09	32189644.0	-0.026420612	-4527670.0	0.29685298	0.013817509	0.121	79.0	10152.035298585892
89	48815.39	19469.707	59841.066	5399.1763	142.83333	22655.691	7556.717	42386.1	-11484.689	90000	1.013279e-08	32829464.0	-0.01601167	-3388280.0	0.28791708	0.013526599	0.079	79.0	10264.1751871109
90	47677.77	17932.967	56853.992	3854.143	140.14285	22787.418	7309.0947	42683.85	-10723.077	91000	-1.859665e-08	37528280.0	-0.018553143	-9218994.0	0.31773692	0.0140316645	0.096	70.0	10372.518047094345
91	55462.902	2143.9585	59402.707	52914.88	153.33333	24563.615	7216.71	43006.453	10360.604	92000	-2.7656554e-08	12010968.0	-0.013471925	-5164062.0	0.37774763	0.016632244	0.124	9.0	10473.453689336777
92	48873.746	19814.42	62247.414	4868.1694	158.66667	25392.256	6302.487	55283.996	16145.098	93000	-3.7670137e-08	155107470.0	-0.016872922	-43417240.0	0.3123107	-0.003173654	0.056	79.0	10580.62750840187
93	56982.312	986.3538	58914.66	55864.277	151.16667	21503.916	5265.4126	41304.508	13366.177	94000	-6.198883e-09	35266630.0	-0.020849675	-28054420.0	0.24094644	0.014469577	0.096	76.0	10699.312122821808
94	55989.203	1340.431	58307.195	54041.285	151.83333	25210.568	5680.6807	40953.45	-12900.249	95000	-1.7166137e-08	8525715.0	-0.0073509817	-2870214.0	0.27380663	0.026994813	0.187	3.0	10803.341096162796
95	42497.695	23933.795	58733.605	3763.4285	123.28571	25407.246	7491.1426	46654.86	12093.719	96000	5.00679e-09	84275200.0	-0.012134723	-37716900.0	0.28609863	0.028851122	0.128	5.0	10910.563567638397
96	49024.742	24299.004	65074.844	-9994.076	126.85714	24311.86	7997.862	40291.63	-12495.006	97000	-6.6757204e-09	34950424.0	-0.008198348	-26193744.0	0.23995735	0.015127219	0.119	28.0	11022.004561662674
97	58853.355	3403.0896	66165.234	55374.113	151.66667	26977.072	5656.1973	40863.953	16294.69	98000	7.390976e-09	10971938.0	-0.011664221	-1264495.0	0.23429681	0.004522085	0.05	79.0	11125.22045636177
98	48889.582	22775.115	66355.13	-6182.883	138.28572	26959.047	6537.7183	41050.797	13072.489	99000	2.193451e-08	44811730.0	-0.019116735	-10189200.0	0.25895792	0.013465111	0.074	79.0	11253.179673910141
99	57782.496	931.18463	59652.926	56983.54	148.16667	25373.809	7428.998	43011.16	13875.12	100000	1.3113022e-08	11570534.0	-0.013649619	-6910839.5	0.24590851	0.018831104	0.069	23.0	11361.461503505707
